url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
https://www.zomato.com/bangalore/punjabi-dawat-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjY2MzA5IiwiMTg3MjI3MjMiLCIxODcyODY0MyIsIjYwOTgyIiwxODI0NjUwMCwiMTg3NjYxMDUiLCIxODM3NTUwNSIsIjYwODAyIiwiMTg3NjI1MTMiLCIxODg1OTUyOSIsIjE4OTAwODg0IiwiMTg0MzA3ODMiLCIxODY3OTU3MSIsIjU3Nzk1IiwiNjAwMTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"33/1, 33/2 Bellendur Outer Ring Road, Bellandur, Bangalore",Punjabi Dawat,Yes,No,2.9/5,248,"+91 8884513470
+91 7338330821",Bellandur,Quick Bites,"Lassi, Naan, Chicken Biryani, Butter Chicken, Aloo Paratha, Manchurian, Paneer Tikka Masala","North Indian, Chinese",400,Delivery,Bellandur
https://www.zomato.com/bangalore/phulke-ghar-ke-bellandur?context=eyJzZSI6eyJlIjpbIjYwOTgyIiwiMTgyNDY1MDAiLCIxODc2NjEwNSIsIjE4Mzc1NTA1Iiw2MDgwMiwiMTg3NjI1MTMiLCIxODg1OTUyOSIsIjE4OTAwODg0IiwiMTg0MzA3ODMiLCIxODY3OTU3MSIsIjU3Nzk1IiwiNjAwMTgiLCIxODQ3NjQ2MCIsIjE4NjM1OTE1IiwiMTg2MDg3NzMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"18/1, HMR Complex, Near Ganesh Temple, Bellandur, Bangalore",Phulke Ghar Ke,Yes,No,4.0/5,532,+91 7411489137,Bellandur,Quick Bites,"Lassi, Thali, Paratha, Rajma, Malai Kofta, Buttermilk, Phulke Ghar Ke","North Indian, Chinese",300,Delivery,Bellandur
https://www.zomato.com/bangalore/the-meal-story-1-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzYyNTEzIiwiMTg4NTk1MjkiLCIxODkwMDg4NCIsIjE4NDMwNzgzIiwxODY3OTU3MSwiNTc3OTUiLCI2MDAxOCIsIjE4NDc2NDYwIiwiMTg2MzU5MTUiLCIxODYwODc3MyIsIjE4NzQ1NDk4IiwiMTgyNjAwNjgiLCIxODg0ODY4MSIsIjE4Mzc1NDkxIiwiMTg1NTUzOTMiLCIxODc0Nzg3NiIsIjE4NjQyMDA4IiwiNTU1NTkiLCIxODgxNDU3MyIsIjE4NTMzMDA4IiwiMTg3NjMzOTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"13/23, 3rd Floor, Above HDFC Bank Haralur Main Road, Ambalipura, Sarjapur Road, Banglore",The Meal Story,Yes,No,4.2/5,258,"+91 7338139001
080 48650407",Sarjapur Road,Casual Dining,"Paratha, Chaat, Jalebi Rabri, Kheer, Pav Bhaji, Paneer Pakora, Raj Kachori","North Indian, Street Food",700,Delivery,Bellandur
https://www.zomato.com/bangalore/meghana-foods-grand-marathahalli?context=eyJzZSI6eyJlIjpbIjE4ODU5NTI5IiwiMTg5MDA4ODQiLCIxODQzMDc4MyIsIjE4Njc5NTcxIiw1Nzc5NSwiNjAwMTgiLCIxODQ3NjQ2MCIsIjE4NjM1OTE1IiwiMTg2MDg3NzMiLCIxODc0NTQ5OCIsIjE4MjYwMDY4IiwiMTg4NDg2ODEiLCIxODM3NTQ5MSIsIjE4NTU1MzkzIiwiMTg3NDc4NzYiLCIxODY0MjAwOCIsIjU1NTU5IiwiMTg4MTQ1NzMiLCIxODUzMzAwOCIsIjE4NzYzMzk3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"90/4, Above Sony Centre, Opposite Park Plaza, Outer Ring Road, Marathahalli, Bangalore",Meghana Foods Grand,Yes,No,4.2/5,3334,080 49652993,Marathahalli,Casual Dining,"Andhra Thali, Veg Thali, Lollipop Biryani, Chicken Boneless Biryani, Hyderabadi Biryani, Mutton Biryani, Vegetable Biryani","Biryani, Seafood, Andhra, North Indian",600,Delivery,Bellandur
https://www.zomato.com/bangalore/murli-bellandur?context=eyJzZSI6eyJlIjpbIjE4OTAwODg0IiwiMTg0MzA3ODMiLCIxODY3OTU3MSIsIjU3Nzk1Iiw2MDAxOCwiMTg0NzY0NjAiLCIxODYzNTkxNSIsIjE4NjA4NzczIiwiMTg3NDU0OTgiLCIxODI2MDA2OCIsIjE4ODQ4NjgxIiwiMTgzNzU0OTEiLCIxODU1NTM5MyIsIjE4NzQ3ODc2IiwiMTg2NDIwMDgiLCI1NTU1OSIsIjE4ODE0NTczIiwiMTg1MzMwMDgiLCIxODc2MzM5NyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,"207, Green Glen Layout, Opposite M.K. Ahmed Super Market, Bellandur, Bangalore",Murli,Yes,No,3.9/5,1233,"+91 8880873873
+91 9880323334",Bellandur,Casual Dining,"Chole Bhature, Chaat, Paneer Tikka, Jalebi, Samosa Chat, Rasmalai, Rabri","North Indian, Chinese, Street Food, Fast Food, Mithai",500,Delivery,Bellandur
https://www.zomato.com/bangalore/barbeque-delight-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4NDMwNzgzIiwiMTg2Nzk1NzEiLCI1Nzc5NSIsIjYwMDE4IiwxODQ3NjQ2MCwiMTg2MzU5MTUiLCIxODYwODc3MyIsIjE4NzQ1NDk4IiwiMTgyNjAwNjgiLCIxODg0ODY4MSIsIjE4Mzc1NDkxIiwiMTg1NTUzOTMiLCIxODc0Nzg3NiIsIjE4NjQyMDA4IiwiNTU1NTkiLCIxODgxNDU3MyIsIjE4NTMzMDA4IiwiMTg3NjMzOTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"52 & 62, MBR Complex, Amritha College Road, Kasavanahalli, Sarjapur Road, Bangalore",Barbeque Delight,Yes,Yes,3.8/5,188,"+91 7348950950
+91 7348948948",Sarjapur Road,Casual Dining,"Shawarma, Tandoori Chicken, Chicken Grill, Bbq Chicken","Arabian, Kerala, North Indian, Chinese, BBQ",800,Delivery,Bellandur
https://www.zomato.com/bangalore/basmati-restaurant-bellandur?context=eyJzZSI6eyJlIjpbIjE4Njc5NTcxIiwiNTc3OTUiLCI2MDAxOCIsIjE4NDc2NDYwIiwxODYzNTkxNSwiMTg2MDg3NzMiLCIxODc0NTQ5OCIsIjE4MjYwMDY4IiwiMTg4NDg2ODEiLCIxODM3NTQ5MSIsIjE4NTU1MzkzIiwiMTg3NDc4NzYiLCIxODY0MjAwOCIsIjU1NTU5IiwiMTg4MTQ1NzMiLCIxODUzMzAwOCIsIjE4NzYzMzk3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"Opposite Passport Office, Near Sakra Hospital, Bellandur, Bangalore",Basmati Restaurant,Yes,No,3.8/5,419,+91 8747911118,Bellandur,Casual Dining,"Paneer Tikka Biryani, Chicken Biryani, Bamboo Chicken, Chicken Kebab, Vegetable Biryani","Biryani, Andhra, North Indian, Chinese",900,Delivery,Bellandur
https://www.zomato.com/bangalore/fun-kitchen-hsr?context=eyJzZSI6eyJlIjpbIjE4NzQ1NDk4IiwiMTgyNjAwNjgiLCIxODg0ODY4MSIsIjE4Mzc1NDkxIiwxODU1NTM5MywiMTg3NDc4NzYiLCIxODY0MjAwOCIsIjU1NTU5IiwiMTg4MTQ1NzMiLCIxODUzMzAwOCIsIjE4NzYzMzk3IiwiMTg1NjI3NjMiLCIxODg5NTM0OCIsIjE4MzMzMTU3IiwiMTg2ODc2MjUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"Shop 5, LNR Building, Harlur Road, HSR, Bangalore",Fun Kitchen,Yes,No,3.8/5,87,"+91 7349778622
+91 8586888318",HSR,Quick Bites,"Momos, Rolls, Paratha, Chaap","North Indian, Chinese, Fast Food",400,Delivery,Bellandur
https://www.zomato.com/bangalore/moriz-restaurant-1-marathahalli?context=eyJzZSI6eyJlIjpbIjE4ODQ4NjgxIiwiMTgzNzU0OTEiLCIxODU1NTM5MyIsIjE4NzQ3ODc2IiwxODY0MjAwOCwiNTU1NTkiLCIxODgxNDU3MyIsIjE4NTMzMDA4IiwiMTg3NjMzOTciLCIxODU2Mjc2MyIsIjE4ODk1MzQ4IiwiMTgzMzMxNTciLCIxODY4NzYyNSIsIjE4NjA4NTEyIiwiMTg1OTEzNzAiLCIxODQzMjk5NSIsIjE4NTAzNzIzIiwiMTg2Mjc2MjgiLCIxODUzOTY0OCIsIjE4NjYzNzA3IiwiMTg3NzQ2MDkiLCIxODc4OTY4MyIsIjU2NTgzIiwiMTg3NjA4MDMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"89/1, Service Road, Marathahalli, Bangalore",Moriz Restaurant,Yes,No,2.9/5,666,+91 9731759093,Marathahalli,Casual Dining,"Shawarma, Chicken Masala, Chicken Shawarama, Chicken Curry, Hot Wings, Butter Naan, Roti","Arabian, North Indian, Seafood, Chinese, Biryani",800,Delivery,Bellandur
https://www.zomato.com/bangalore/biryani-kitchen-bellandur?context=eyJzZSI6eyJlIjpbIjE4NzQ3ODc2IiwiMTg2NDIwMDgiLCI1NTU1OSIsIjE4ODE0NTczIiwxODUzMzAwOCwiMTg3NjMzOTciLCIxODU2Mjc2MyIsIjE4ODk1MzQ4IiwiMTgzMzMxNTciLCIxODY4NzYyNSIsIjE4NjA4NTEyIiwiMTg1OTEzNzAiLCIxODQzMjk5NSIsIjE4NTAzNzIzIiwiMTg2Mjc2MjgiLCIxODUzOTY0OCIsIjE4NjYzNzA3IiwiMTg3NzQ2MDkiLCIxODc4OTY4MyIsIjU2NTgzIiwiMTg3NjA4MDMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"26/2, Outer Ring Road, Near Ecospace IT Park, Bellandur, Bangalore",Biryani Kitchen,Yes,No,3.9/5,214,+91 9739969000,Bellandur,Quick Bites,"Hyderabadi Biryani, Paneer Biryani",Biryani,400,Delivery,Bellandur
https://www.zomato.com/bangalore/udupi-aatithya-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQyMDA4IiwiNTU1NTkiLCIxODgxNDU3MyIsIjE4NTMzMDA4IiwxODc2MzM5NywiMTg1NjI3NjMiLCIxODg5NTM0OCIsIjE4MzMzMTU3IiwiMTg2ODc2MjUiLCIxODYwODUxMiIsIjE4NTkxMzcwIiwiMTg0MzI5OTUiLCIxODUwMzcyMyIsIjE4NjI3NjI4IiwiMTg1Mzk2NDgiLCIxODY2MzcwNyIsIjE4Nzc0NjA5IiwiMTg3ODk2ODMiLCI1NjU4MyIsIjE4NzYwODAzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"74/8, Ground Floor, GMR Complex, Outer Ring Road, Bellandur, Bangalore",Udupi Aatithya,Yes,No,4.0/5,77,080 49653414,Bellandur,Quick Bites,"Filter Coffee, Vada, Biryani, Masala Dosa","South Indian, North Indian, Chinese",300,Delivery,Bellandur
https://www.zomato.com/bangalore/pepperwood-1-sarjapur-road?context=eyJzZSI6eyJlIjpbIjU1NTU5IiwiMTg4MTQ1NzMiLCIxODUzMzAwOCIsIjE4NzYzMzk3IiwxODU2Mjc2MywiMTg4OTUzNDgiLCIxODMzMzE1NyIsIjE4Njg3NjI1IiwiMTg2MDg1MTIiLCIxODU5MTM3MCIsIjE4NDMyOTk1IiwiMTg1MDM3MjMiLCIxODYyNzYyOCIsIjE4NTM5NjQ4IiwiMTg2NjM3MDciLCIxODc3NDYwOSIsIjE4Nzg5NjgzIiwiNTY1ODMiLCIxODc2MDgwMyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,"6, Gear School Road, Sarjapur Road, Bangalore",Pepperwood,Yes,No,3.8/5,132,+91 8296818181,Sarjapur Road,Quick Bites,"Rolls, Chicken Biryani","Biryani, Rolls",300,Delivery,Bellandur
https://www.zomato.com/bangalore/al-daaz-hsr?context=eyJzZSI6eyJlIjpbIjE4NTYyNzYzIiwiMTg4OTUzNDgiLCIxODMzMzE1NyIsIjE4Njg3NjI1IiwxODYwODUxMiwiMTg1OTEzNzAiLCIxODQzMjk5NSIsIjE4NTAzNzIzIiwiMTg2Mjc2MjgiLCIxODUzOTY0OCIsIjE4NjYzNzA3IiwiMTg3NzQ2MDkiLCIxODc4OTY4MyIsIjU2NTgzIiwiMTg3NjA4MDMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"64&65, 27th Main Road, Sector 1, HSR Layout",Al Daaz,Yes,No,4.2/5,567,+91 7676241111,HSR,Casual Dining,"Pizza, Chicken Kebab, Mocktails, Burgers, Pasta, Chicken Biryani, Salad","North Indian, Continental, BBQ",550,Delivery,Bellandur
https://www.zomato.com/bangalore/bihar-ki-shan-hsr?context=eyJzZSI6eyJlIjpbIjE4NjA4NTEyIiwiMTg1OTEzNzAiLCIxODQzMjk5NSIsIjE4NTAzNzIzIiwxODYyNzYyOCwiMTg1Mzk2NDgiLCIxODY2MzcwNyIsIjE4Nzc0NjA5IiwiMTg3ODk2ODMiLCI1NjU4MyIsIjE4NzYwODAzIiwiMTg4NjIzNDAiLCIxODY0NjAwMiIsIjE4NjU1Mjk3IiwiMTgzNjI0MTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"569/4, Sector 1, HSR, Bangalore",Bihar Ki Shan,Yes,No,3.9/5,343,+91 9945615099,HSR,Quick Bites,Roti,North Indian,300,Delivery,Bellandur
https://www.zomato.com/bangalore/sai-santhi-cafe-marathahalli?context=eyJzZSI6eyJlIjpbIjE4NTkxMzcwIiwiMTg0MzI5OTUiLCIxODUwMzcyMyIsIjE4NjI3NjI4IiwxODUzOTY0OCwiMTg2NjM3MDciLCIxODc3NDYwOSIsIjE4Nzg5NjgzIiwiNTY1ODMiLCIxODc2MDgwMyIsIjE4ODYyMzQwIiwiMTg2NDYwMDIiLCIxODY1NTI5NyIsIjE4MzYyNDEwIiwiMTgzNzk2NTYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"Panathur Main Road, Kadubeesanahalli, Marathahalli, Bangalore",Sai Santhi Cafe,Yes,No,3.8/5,62,"+91 8048542413
+91 7349744999",Marathahalli,Casual Dining,"Set Dosa, Thali, Masala Dosa, Roti, Idli, Vada","South Indian, North Indian, Chinese",400,Delivery,Bellandur
https://www.zomato.com/bangalore/shudh-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTAzNzIzIiwiMTg2Mjc2MjgiLCIxODUzOTY0OCIsIjE4NjYzNzA3IiwxODc3NDYwOSwiMTg3ODk2ODMiLCI1NjU4MyIsIjE4NzYwODAzIiwiMTg4NjIzNDAiLCIxODY0NjAwMiIsIjE4NjU1Mjk3IiwiMTgzNjI0MTAiLCIxODM3OTY1NiIsIjUyNDE3IiwiNjEzNTkiLCIxODI1NDU2NiIsIjE4NDIzNDI0IiwiMTg5NDA2MzYiLCIxODY5NzAwNyIsIjU1OTQwIiwiMTgzNDYzMzciLCIxODY1NDYxOCIsIjE4NjM3OTUxIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"1/1, Junnasandra Main Road, Sarjapur Road, Bangalore",Shudh,Yes,No,4.1/5,87,+91 7022711118,Sarjapur Road,Delivery,"Club Kachori, Thepla, Jalebi, Paratha, Poha, Thali",North Indian,300,Delivery,Bellandur
https://www.zomato.com/bangalore/potful-sarjapur-road?context=eyJzZSI6eyJlIjpbIjU2NTgzIiwiMTg3NjA4MDMiLCIxODg2MjM0MCIsIjE4NjQ2MDAyIiwxODY1NTI5NywiMTgzNjI0MTAiLCIxODM3OTY1NiIsIjUyNDE3IiwiNjEzNTkiLCIxODI1NDU2NiIsIjE4NDIzNDI0IiwiMTg5NDA2MzYiLCIxODY5NzAwNyIsIjU1OTQwIiwiMTgzNDYzMzciLCIxODY1NDYxOCIsIjE4NjM3OTUxIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"5, Bellandur Gate, Sarjapur Road, Bangalore",Potful,Yes,No,3.8/5,832,080 49653499,Sarjapur Road,Delivery,"Paneer Biryani, Pot Biryani, Calcutta Biryani, Raita, Paneer Tikka, Vegetable Biryani, Hyderabadi Biryani","Biryani, Kebab, Rolls, Mughlai",650,Delivery,Bellandur
https://www.zomato.com/bangalore/bahar-cafe-marathahalli?context=eyJzZSI6eyJlIjpbIjE4NzYwODAzIiwiMTg4NjIzNDAiLCIxODY0NjAwMiIsIjE4NjU1Mjk3IiwxODM2MjQxMCwiMTgzNzk2NTYiLCI1MjQxNyIsIjYxMzU5IiwiMTgyNTQ1NjYiLCIxODQyMzQyNCIsIjE4OTQwNjM2IiwiMTg2OTcwMDciLCI1NTk0MCIsIjE4MzQ2MzM3IiwiMTg2NTQ2MTgiLCIxODYzNzk1MSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,"Ground Floor, Vims Hospital Buidling, Opposite to More, Marathahalli, Bangalore",Bahar Cafe,Yes,Yes,4.0/5,903,080 45128790,Marathahalli,Casual Dining,"Chicken Biryani, Hyderabadi Biryani, Butter Naan, Vegetable Biryani, Ulvacharu Biryani, Mutton Biryani, Raita","Andhra, Biryani, Chinese, Hyderabadi, North Indian, South Indian",750,Delivery,Bellandur
https://www.zomato.com/bangalore/dinepost9-marathahalli?context=eyJzZSI6eyJlIjpbIjE4NjU1Mjk3IiwiMTgzNjI0MTAiLCIxODM3OTY1NiIsIjUyNDE3Iiw2MTM1OSwiMTgyNTQ1NjYiLCIxODQyMzQyNCIsIjE4OTQwNjM2IiwiMTg2OTcwMDciLCI1NTk0MCIsIjE4MzQ2MzM3IiwiMTg2NTQ2MTgiLCIxODYzNzk1MSIsIjE4NTQzOTgxIiwiNjA5NDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"Near Madurai Idly, SGR Dental College Road, CKB Layout, Chandra Layout, Marathahalli, Bengalore",DinePost9,Yes,No,3.8/5,798,+91 9611311662,Marathahalli,Delivery,"Chicken Manchurian, Biryani, Chicken Butter Masala, Tandoori Chicken, Paneer Curry, Dal Fry, Gulab Jamun","North Indian, South Indian, Chinese, Continental",450,Delivery,Bellandur
https://www.zomato.com/bangalore/thalassery-restaurant-bellandur?context=eyJzZSI6eyJlIjpbIjE4MzYyNDEwIiwiMTgzNzk2NTYiLCI1MjQxNyIsIjYxMzU5IiwxODI1NDU2NiwiMTg0MjM0MjQiLCIxODk0MDYzNiIsIjE4Njk3MDA3IiwiNTU5NDAiLCIxODM0NjMzNyIsIjE4NjU0NjE4IiwiMTg2Mzc5NTEiLCIxODU0Mzk4MSIsIjYwOTQxIiwiMTg0OTc4NzIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"Next To Bangalore Central Bellandur, Bellandur, Bangalore",Thalassery Restaurant,Yes,No,3.4/5,692,"+91 7406117774
+91 7406127774",Bellandur,Casual Dining,"Shawarma, Appam, Chai, Tea, Thalassery Biryani, Chicken Grill, Vegetable Stew","Seafood, Biryani, South Indian, North Indian, Chinese, Arabian, Kebab, Kerala",600,Delivery,Bellandur
https://www.zomato.com/bangalore/sri-vishnu-grand-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4Mzc5NjU2IiwiNTI0MTciLCI2MTM1OSIsIjE4MjU0NTY2IiwxODQyMzQyNCwiMTg5NDA2MzYiLCIxODY5NzAwNyIsIjU1OTQwIiwiMTgzNDYzMzciLCIxODY1NDYxOCIsIjE4NjM3OTUxIiwiMTg1NDM5ODEiLCI2MDk0MSIsIjE4NDk3ODcyIiwiMTgyNTQ1NjIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"No 528, BVR complex, Ambalipura Village, Sarjapur Road, Bangalore",Sri Vishnu Grand,Yes,No,3.8/5,135,+91 9739839156,Sarjapur Road,Casual Dining,Prompt Service,"South Indian, North Indian, Chinese",400,Delivery,Bellandur
https://www.zomato.com/bangalore/bathinda-dine-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjYxMzU5IiwiMTgyNTQ1NjYiLCIxODQyMzQyNCIsIjE4OTQwNjM2IiwxODY5NzAwNywiNTU5NDAiLCIxODM0NjMzNyIsIjE4NjU0NjE4IiwiMTg2Mzc5NTEiLCIxODU0Mzk4MSIsIjYwOTQxIiwiMTg0OTc4NzIiLCIxODI1NDU2MiIsIjU1MDE0IiwiMTg3NTM3NzgiLCIxODU5NzAwMyIsIjU0OTc5IiwiMTg2NTg4ODUiLCIxODYyODY3MSIsIjE4NTEzNzY3IiwiMTgzMzkyMzMiLCIxODI0NjQ5MiIsIjE4NTg1NzU4IiwiMTg1MjE3NjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"457/32, Opposite Bangalore Central Mall, Outer Ring Road, Bellandur, Bangalore",Bathinda Dine,Yes,No,4.0/5,230,"+91 8095526000
+91 9896059300",Bellandur,Casual Dining,"Butter Chicken, Paneer Methi Malai, Lassi, Butter Naan, Sarso Da Saag, Tandoori Chicken, Gajar Ka Halwa",North Indian,950,Delivery,Bellandur
https://www.zomato.com/bangalore/wow-momo-marathahalli?context=eyJzZSI6eyJlIjpbIjE4MjU0NTY2IiwiMTg0MjM0MjQiLCIxODk0MDYzNiIsIjE4Njk3MDA3Iiw1NTk0MCwiMTgzNDYzMzciLCIxODY1NDYxOCIsIjE4NjM3OTUxIiwiMTg1NDM5ODEiLCI2MDk0MSIsIjE4NDk3ODcyIiwiMTgyNTQ1NjIiLCI1NTAxNCIsIjE4NzUzNzc4IiwiMTg1OTcwMDMiLCI1NDk3OSIsIjE4NjU4ODg1IiwiMTg2Mjg2NzEiLCIxODUxMzc2NyIsIjE4MzM5MjMzIiwiMTgyNDY0OTIiLCIxODU4NTc1OCIsIjE4NTIxNzY2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"Ground Floor, More Megastore, Service Road, Marathahalli, Bangalore",WOW! Momo,Yes,No,3.5/5,79,+91 8050852290,Marathahalli,Quick Bites,"Chocolate Momos, Thukpa, Momo Burger, Chicken Momo","Chinese, Momos",400,Delivery,Bellandur
https://www.zomato.com/bangalore/maa-bhook-lagi-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njk3MDA3IiwiNTU5NDAiLCIxODM0NjMzNyIsIjE4NjU0NjE4IiwxODYzNzk1MSwiMTg1NDM5ODEiLCI2MDk0MSIsIjE4NDk3ODcyIiwiMTgyNTQ1NjIiLCI1NTAxNCIsIjE4NzUzNzc4IiwiMTg1OTcwMDMiLCI1NDk3OSIsIjE4NjU4ODg1IiwiMTg2Mjg2NzEiLCIxODUxMzc2NyIsIjE4MzM5MjMzIiwiMTgyNDY0OTIiLCIxODU4NTc1OCIsIjE4NTIxNzY2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"1554, Ground Floor, 19th Main, Sector - 1, HSR, Bangalore",Maa Bhook Lagi,Yes,No,4.1/5,152,+91 8340766542,HSR,Delivery,"Paratha, Chicken Thali, Kheer, Veg Dum Biryani, Raita, Chole, Chicken Curry",North Indian,400,Delivery,Bellandur
https://www.zomato.com/bangalore/cake-town-cafe-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjU1OTQwIiwiMTgzNDYzMzciLCIxODY1NDYxOCIsIjE4NjM3OTUxIiwxODU0Mzk4MSwiNjA5NDEiLCIxODQ5Nzg3MiIsIjE4MjU0NTYyIiwiNTUwMTQiLCIxODc1Mzc3OCIsIjE4NTk3MDAzIiwiNTQ5NzkiLCIxODY1ODg4NSIsIjE4NjI4NjcxIiwiMTg1MTM3NjciLCIxODMzOTIzMyIsIjE4MjQ2NDkyIiwiMTg1ODU3NTgiLCIxODUyMTc2NiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,"18 17/1, 2nd Floor, Ambalipura Sarjapur Main Road, Bellandur Gate, Bellandur, Bangalore",Cake Town Cafe,Yes,No,3.9/5,75,080 49652472,Bellandur,"Bakery, Dessert Parlor",Chocolate Cake,"Bakery, Desserts",500,Delivery,Bellandur
https://www.zomato.com/bangalore/kairali-restaurant-bellandur?context=eyJzZSI6eyJlIjpbIjE4MzQ2MzM3IiwiMTg2NTQ2MTgiLCIxODYzNzk1MSIsIjE4NTQzOTgxIiw2MDk0MSwiMTg0OTc4NzIiLCIxODI1NDU2MiIsIjU1MDE0IiwiMTg3NTM3NzgiLCIxODU5NzAwMyIsIjU0OTc5IiwiMTg2NTg4ODUiLCIxODYyODY3MSIsIjE4NTEzNzY3IiwiMTgzMzkyMzMiLCIxODI0NjQ5MiIsIjE4NTg1NzU4IiwiMTg1MjE3NjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"Opposite Eco Space, Outer Ring Road, Bellandur, Bangalore",Kairali Restaurant,Yes,No,3.9/5,94,"+91 7411616233
+91 9900603601",Bellandur,Quick Bites,"Beef Fry, Beef Biryani, Fish Curry, Appam, Karimeen Fry",Kerala,200,Delivery,Bellandur
https://www.zomato.com/bangalore/punjabi-food-point-bellandur?context=eyJzZSI6eyJlIjpbIjE4NjM3OTUxIiwiMTg1NDM5ODEiLCI2MDk0MSIsIjE4NDk3ODcyIiwxODI1NDU2MiwiNTUwMTQiLCIxODc1Mzc3OCIsIjE4NTk3MDAzIiwiNTQ5NzkiLCIxODY1ODg4NSIsIjE4NjI4NjcxIiwiMTg1MTM3NjciLCIxODMzOTIzMyIsIjE4MjQ2NDkyIiwiMTg1ODU3NTgiLCIxODUyMTc2NiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,"225, 2nd Cross, Opposite BBMP Office, Bellandur, Bangalore",Punjabi Food Point,Yes,No,3.3/5,200,"+91 9535007142
+91 9513117142",Bellandur,Quick Bites,"Aloo Paratha, Panneer Butter Masala","North Indian, Mughlai, Biryani, Chinese",450,Delivery,Bellandur
